Geo_Shape,Distance,Departure_PTCAR_ID,Arrival_PTCAR_ID,Departure_Name_FR,Departure_Geo_Point,Departure_Classement_FR,Arrival_Name_FR,Arrival_Geo_Point,Arrival_Classement_FR,disabled
"[[50.78417812241077, 5.473981817007521], [50.78019113838045, 5.475327514811174], [50.7793287942196, 5.475665432192376], [50.77861062930162, 5.476049271789092], [50.778082370937845, 5.4764019787414], [50.77753915230448, 5.476829550652592], [50.777068405598385, 5.477256197044946], [50.77649152422033, 5.477853396998044], [50.775998084465044, 5.478435180519799], [50.7752885608599, 5.479399587867647], [50.77488669908374, 5.480027033817973], [50.77434118507601, 5.481002148792169], [50.77344460257618, 5.482919129650268], [50.77253627107172, 5.485016515720408], [50.762836724591004, 5.507856681234098], [50.76151467618932, 5.511222082027561], [50.75737043368329, 5.521759925376796], [50.755822784768434, 5.525860047824784], [50.75479120326342, 5.528501510849839], [50.751371145814566, 5.537082998211619], [50.75007978327054, 5.540238649199242], [50.74751707733501, 5.546732323017025], [50.74717864049542, 5.547787184785756], [50.74693573818105, 5.548724610118661], [50.746754619975555, 5.549583934740133], [50.74658422131883, 5.550627460958456], [50.74647392246667, 5.55159936799883], [50.746403630496715, 5.552641784983805], [50.746380487019096, 5.55355990245093], [50.7464046653129, 5.554660598724557], [50.74648162072807, 5.55574250434972], [50.746673217313926, 5.55717669287114], [50.746910762309874, 5.558387726675355], [50.74845540002926, 5.564713047250406], [50.74883225051777, 5.566391619334669], [50.749088090098724, 5.567852362959398], [50.74931693966813, 5.569645826985346], [50.74982507474937, 5.576041857043124], [50.749916476893105, 5.577403370307263], [50.74997409993464, 5.578978019124483], [50.75009444118456, 5.58553833439839], [50.750177105034936, 5.587154182363673], [50.75031114124605, 5.588691365938619], [50.75045358937938, 5.589877376367237], [50.75066921273243, 5.591308491110563], [50.752631831255115, 5.6026554910648], [50.752881480364564, 5.603829749510324], [50.75321056635805, 5.605062303356391], [50.753578368404206, 5.606190727253396], [50.754051577331666, 5.607404219028223], [50.75460361032239, 5.60858090538452], [50.75649531149804, 5.611963891649259], [50.75864079274485, 5.61576613417492], [50.75920094841207, 5.616818440352492], [50.759535296464776, 5.617528688273121], [50.75998428731979, 5.618625003749393], [50.76060130973895, 5.620410619650478], [50.76123087031895, 5.622433278392771], [50.76166281668388, 5.623978597236515], [50.7619499888918, 5.62521827594495], [50.76217741454511, 5.626511234153333], [50.762345100266934, 5.627919345910969], [50.76244051102815, 5.629429016888757], [50.76245523626015, 5.630744375174848], [50.76240754866353, 5.632030628847341], [50.762300087999904, 5.633284866834322], [50.762146971677076, 5.634440553981102], [50.76190198635907, 5.635776062222162], [50.76165959065911, 5.636809045123843], [50.76131924667082, 5.637993678565357], [50.760959992391506, 5.639034966009265], [50.76055204822233, 5.640042602611351], [50.76007623345067, 5.641056608968054], [50.75033239518722, 5.65770362269559], [50.749703351334155, 5.658904857385991], [50.74926533622241, 5.659896096915318], [50.748890166369826, 5.660866438820606], [50.7485512429897, 5.66186745120262], [50.74826708888698, 5.662858334063946], [50.74803860294955, 5.663794474746099], [50.74780545136488, 5.664972459641789], [50.74760711963827, 5.666305225815004], [50.74595068620517, 5.67896302078442], [50.745512498455525, 5.681425020446374], [50.74543666111306, 5.682013412805364], [50.74426997113866, 5.694480854228674], [50.74427307069577, 5.694639246609322], [50.74419394151352, 5.696471246799022], [50.74404991940218, 5.69824659583839], [50.74390230078242, 5.69915087572992], [50.74382635216328, 5.699217075422313], [50.74205981954781, 5.718067274832742], [50.740937697398394, 5.730179392669493], [50.740843156658194, 5.73150309568899], [50.740785605716376, 5.732884119540178], [50.74077123668978, 5.734184703835632], [50.74080121245272, 5.735628698209897], [50.740885430423496, 5.737145899805055], [50.74103192861438, 5.73875220594563], [50.741236868158666, 5.740360650201075], [50.741458231585575, 5.741709426145568], [50.748359558099246, 5.777144124621692], [50.748844931289035, 5.77967589305922], [50.74911084048115, 5.781338003328083], [50.749330575274676, 5.783251300922211], [50.749422489136506, 5.784412600615834], [50.74948699565574, 5.785649541602223], [50.74952301706303, 5.787599432769773], [50.749482924587696, 5.789391344527007], [50.749371625887484, 5.791158355602713], [50.7469042687301, 5.816499303813718], [50.74666464637015, 5.818951082669516], [50.74599422726129, 5.82477462715024], [50.74541289047377, 5.829090376905855], [50.74518552832242, 5.830491332498238], [50.744989595867, 5.831408943183307], [50.74475512800139, 5.832344479930152], [50.74444685231772, 5.833353811547355], [50.742775605637, 5.837945024165656], [50.742438506373155, 5.838915117387364], [50.74215678121189, 5.839846328272767], [50.741909428873015, 5.840824940488835], [50.74169431993858, 5.841852164191971], [50.741488183846506, 5.843126225004623], [50.741348503054866, 5.844394989143273], [50.74130288066234, 5.844978441413579], [50.74293718767733, 5.875866385851341], [50.74298984922439, 5.877131061774156], [50.74298826995457, 5.878093293157014], [50.7429398268879, 5.879091078681245], [50.74284837620068, 5.880041638887715], [50.742718185474196, 5.880941849153591], [50.742530333975985, 5.881902482777478], [50.74214584562039, 5.88340335255128], [50.74128443003734, 5.886445969720078], [50.74055131074862, 5.888837160874893], [50.73664725639756, 5.901598363241171], [50.73554618194488, 5.905417518233856], [50.73139793411928, 5.918933342298427], [50.729781388109046, 5.923887180428728], [50.72902146461633, 5.926341454289313], [50.7286124512895, 5.927770497372385], [50.72810470222993, 5.929510975908894], [50.72708558115108, 5.932713315343689], [50.72641316746703, 5.934742543881754], [50.72145747684508, 5.950569027079987], [50.718771991138134, 5.959134252272191], [50.71834573482758, 5.960673149081137], [50.7178857329072, 5.96265135164792], [50.717842210729756, 5.962765353549051], [50.71772089950202, 5.963182671453733], [50.717417712319005, 5.964367398432558], [50.717038198827524, 5.965691654849996], [50.71684647914672, 5.966324284020826], [50.716619803988905, 5.966853037469619], [50.71623117086861, 5.967481240543598], [50.7159369936336, 5.967869598827881], [50.71554255189301, 5.968294346671863], [50.71503691549557, 5.968713116084619], [50.71457662755681, 5.969001561033552], [50.714132701741924, 5.969194958020295], [50.7137289454344, 5.969304740600541], [50.71322621755597, 5.969366405689542], [50.712774161304424, 5.969352394027257], [50.71246495422782, 5.96929805793411], [50.711869547275285, 5.969072058176756], [50.71082181542827, 5.968529767488554], [50.70626091473946, 5.965901687020515], [50.702278672550946, 5.963583603645843], [50.701372989693304, 5.963008264263109], [50.70083579868177, 5.962580835649919], [50.69997008069472, 5.96174495375142], [50.699249863479736, 5.960901204943188], [50.69613533750306, 5.956695278990773], [50.68990983614878, 5.94825776656787], [50.689449398559624, 5.94778271948946], [50.68891711190458, 5.94736104662463], [50.68824458988674, 5.947006311968085], [50.68755666248888, 5.946823404371205], [50.68676291367546, 5.94679591396035], [50.6858470000804, 5.946942181701549], [50.68511045922803, 5.947235987905876], [50.68444447980364, 5.947674604840262], [50.683657691147886, 5.948505600802993], [50.67831484703553, 5.955703752121639], [50.676418039606816, 5.958180076820641], [50.67557884474433, 5.959046845529818], [50.67505916032224, 5.9594458514901], [50.67457897178674, 5.959721088447996], [50.674083408436864, 5.95989717107737], [50.67358496056515, 5.959978061408452], [50.67147064943467, 5.960085785670933], [50.67077336252078, 5.960158686059713], [50.670185746203295, 5.960306457169567], [50.669617679087956, 5.960576851373458], [50.66903659351986, 5.960987512658919], [50.66743310443279, 5.96231195086054], [50.664853905714544, 5.96446682186935], [50.66258183742066, 5.966318856263681], [50.66076350782682, 5.967774501427138], [50.660415689550035, 5.968198424847653], [50.660118504612825, 5.968523194999023], [50.65985254049158, 5.96897775245929], [50.659620260324736, 5.969487274716526], [50.65946535849015, 5.96994403599177], [50.65937126275698, 5.970366432341942], [50.65937064749165, 5.974267220223243]]",46.129012917464806,1226,1151,Welkenraedt,"50.65937064610759, 5.974267220421458",Gare,Tongres,"50.78417812102581, 5.473981817206647",Gare,0
"[[51.126381461398005, 3.163480495051284], [51.11493823897588, 3.152364174964969], [51.07017886654423, 3.10886558114423], [51.06917843570192, 3.107948551272472], [51.06832359802944, 3.107242022205795], [51.0677253993478, 3.106810186309415], [51.06719876269499, 3.106500280330608], [51.066558431598075, 3.106206004066218], [51.06601140201904, 3.106019367194869], [51.065627905093, 3.105916782959669], [51.064712250785384, 3.105750907108637]]",7.9836934878512,1261,1152,Zedelgem,"51.12638146000492, 3.163480495254234",Gare,Torhout,"51.06471224939062, 3.105750907311675",Point darrêt,0
"[[51.064712250785384, 3.105750907108637], [51.06461569007171, 3.105739780366754], [51.0642266920809, 3.105706974889678], [51.06387822503272, 3.105693763877893], [51.063588458525054, 3.105694169546569], [51.06332147342825, 3.105704418913862], [51.06276532014414, 3.105756036271191], [51.06199282647695, 3.10589358062524], [51.06124669356101, 3.106104309844153], [51.04633655536314, 3.111102506462506], [51.03388319983353, 3.115299026128455], [51.03315508153524, 3.11563325400944], [51.032407173217784, 3.116093325784328], [51.03156838098245, 3.116761546988601], [51.03090713159342, 3.117420225235253], [51.030233101705576, 3.1182430390869], [51.02970676007403, 3.119017692892712], [51.02694576324181, 3.123598739572607], [51.025212177341054, 3.12681922088745]]",4.78074361924811,724,1152,Lichtervelde,"51.02521217594557, 3.126819221090459",Gare,Torhout,"51.06471224939062, 3.105750907311675",Point darrêt,0
"[[50.60055276661659, 3.616784177194411], [50.593956721700145, 3.593699749521974], [50.59342449286026, 3.591699752466577], [50.59291688577041, 3.589554907224946], [50.59248348670184, 3.587481830835865], [50.59203815021222, 3.585002017573656], [50.59171215308502, 3.58283564497191], [50.59149889961357, 3.581158539259302], [50.59139902606027, 3.580259779883098], [50.59130682945904, 3.579340198205057], [50.59119107493835, 3.57799836135651], [50.59111260753603, 3.576913728328813], [50.59096243689675, 3.574249901783052], [50.5909017896428, 3.571986743584488], [50.59091316252167, 3.56929747418837], [50.59096827918736, 3.567488474139815], [50.591214032788315, 3.56207681094944], [50.591272507079914, 3.561386166538784], [50.591427290396766, 3.560017360376674], [50.59389289727671, 3.540485024390828], [50.59417205136856, 3.538636344021238], [50.594343705718565, 3.537805571013827], [50.59453794456957, 3.53702863265013], [50.594773331734466, 3.53623577970776], [50.59504671113879, 3.535450936078216], [50.59534760288659, 3.534704723559626], [50.59568212362221, 3.533978600773336], [50.59621152932639, 3.532997459381043], [50.59678258384599, 3.532114646936019], [50.59744724165922, 3.531265610152729], [50.59789531989872, 3.530779894752892], [50.59838133037257, 3.530321016504531], [50.59909451782066, 3.529758737065575], [50.599835545564055, 3.529298854751503], [50.6006755369534, 3.528911010419678], [50.601336835038836, 3.528697610974433], [50.60187929578994, 3.528581594450413], [50.60238598313944, 3.52852103687551], [50.603108896912794, 3.528511795132139], [50.603479579183464, 3.528542928525241], [50.60405440149367, 3.528637681630969], [50.60469196499945, 3.528811849379169], [50.605427137515925, 3.529107058462341], [50.60654005372576, 3.529653055816989], [50.607245327555525, 3.529910390943323], [50.60815306395037, 3.530098162910325], [50.609010230615915, 3.530135533733266], [50.60954266028221, 3.530093155958986], [50.610101302009575, 3.529994516649955], [50.61063011314491, 3.529848364651166], [50.61115465683517, 3.529652620105286], [50.61169390923492, 3.529395640865339], [50.61247680870217, 3.528920191398348], [50.61301768875827, 3.528521019813457], [50.61352939276002, 3.528084347675717], [50.6140322023617, 3.527586357431098], [50.61456623096574, 3.526966914614265], [50.61500187645534, 3.526381711080866], [50.615487537486395, 3.525626389225716], [50.61597711621008, 3.524754472574333], [50.61639690241852, 3.523923422480802], [50.616904075833325, 3.522795028812918], [50.61724311230701, 3.521945324666319], [50.61759058193627, 3.520970111591862], [50.617936648972425, 3.519858681600877], [50.61821606801675, 3.518819020699111], [50.61845922861167, 3.517764667152806], [50.61867024572095, 3.516674351408573], [50.61883772657053, 3.515613216304853], [50.618978791000224, 3.51446337904884], [50.619086468777446, 3.513200306784925], [50.61962884652909, 3.503402932369883], [50.61967716158383, 3.502249579065235], [50.61968274713137, 3.501245818024068], [50.61964182260853, 3.500239378066708], [50.61956134498036, 3.499301288957893], [50.619430091168276, 3.498306691258047], [50.61929358111686, 3.497530605107358], [50.61911564194566, 3.496715435588211], [50.61892082897449, 3.495971030890441], [50.61869191398592, 3.495223588120271], [50.618306796948275, 3.494117906652776], [50.61475686593991, 3.484295967605987], [50.61441235418446, 3.483265091132391], [50.614137149376525, 3.482328734323879], [50.61381380550432, 3.48103925595381], [50.61353721176764, 3.479674731988983], [50.61327274211539, 3.47790975765575], [50.613105646131835, 3.476119508145113], [50.61305503755774, 3.475097936571332], [50.61303550047424, 3.473785334192083], [50.613047808396274, 3.473029009648748], [50.61306644586614, 3.472503921675653], [50.613088696359874, 3.472060253004949], [50.61314151578671, 3.471291967145409], [50.61326515504294, 3.470054993303251], [50.61357521614993, 3.46770622432911], [50.61576202926458, 3.451475458523061], [50.61643269052803, 3.446532279934547], [50.616608183066816, 3.444632087271761], [50.61659001693269, 3.442786969876349], [50.61648769313416, 3.441539278116212], [50.61631790220409, 3.440367811874055], [50.6133598380992, 3.426048701071958], [50.61042132647541, 3.41190157918039], [50.61031832039134, 3.411372890395603], [50.61026347374148, 3.41105215665339], [50.6102014646814, 3.410606145529108], [50.61017989984841, 3.410411623102886], [50.610148884895764, 3.410051292686664], [50.61012767313524, 3.409675621730155], [50.610118659465215, 3.409258200624772], [50.610120440504296, 3.408970770538689], [50.61012994165514, 3.408663104941461], [50.610151767635834, 3.40829423698496], [50.61020384001963, 3.407760711162388], [50.61027374192123, 3.407269068603008], [50.61051824413858, 3.406139384996338], [50.61166839890636, 3.401904150301296], [50.61347747897374, 3.395203354987064], [50.61395400207276, 3.393249312846765], [50.61462674509981, 3.390687070031222], [50.61476945983525, 3.390035664049956], [50.61493220232104, 3.38939866513504], [50.615029087662776, 3.388964021352244], [50.615141816804844, 3.388492484343276]]",18.8057555010317,719,1154,Leuze,"50.60055276521531, 3.616784177396661",Gare,Tournai,"50.61514181540238, 3.388492484545882",Gare,0
"[[50.569648067428595, 3.451351534219263], [50.56969648362295, 3.451288005899046], [50.57009520684401, 3.450788497399282], [50.57058646435644, 3.450223161521509], [50.57096164049008, 3.44982806810641], [50.5712566045946, 3.449539254972539], [50.57157129230578, 3.44925381973417], [50.57200464948489, 3.448902350632745], [50.57262106048729, 3.448480881133611], [50.573344240198665, 3.448094162797877], [50.57414746943728, 3.447785644321572], [50.574895924906556, 3.447588590805556], [50.577841596004184, 3.446976618922377], [50.57910712915504, 3.446628472002936], [50.580028169656764, 3.446244944819239], [50.58087915327762, 3.44578531788083], [50.5831231684004, 3.444355882982073], [50.585676391031775, 3.442708018050017], [50.58808255611255, 3.441079094006253], [50.59134759468025, 3.43901654961986], [50.59238863114071, 3.438417988930426], [50.59384195739337, 3.437715028401842], [50.59477885442587, 3.437204125341138], [50.59568061086006, 3.436616348101377], [50.596464323182495, 3.436023884428156], [50.59704423996004, 3.435533635487415], [50.59756231622768, 3.435056238136267], [50.59828184836216, 3.434326065409329], [50.60158569396979, 3.430678364471901], [50.60220919522768, 3.429933581557708], [50.60284476951755, 3.429075238952833], [50.60346653363753, 3.428116066434775], [50.60401091290881, 3.427166603451026], [50.60452681551019, 3.426148672252524], [50.604977668952124, 3.42514282457958], [50.60547041859289, 3.423882381921175], [50.60575537775948, 3.423049135710734], [50.606308276518, 3.421126667447987], [50.60909665985233, 3.41068060064323], [50.60960067945533, 3.40888414106828], [50.615141816804844, 3.388492484343276]]",7.2612582506648895,35,1154,Antoing,"50.56964806602561, 3.451351534421772",Gare,Tournai,"50.61514181540238, 3.388492484545882",Gare,0
"[[50.615141816804844, 3.388492484343276], [50.61723008914621, 3.380654117795486], [50.617629749298594, 3.379344866995338], [50.61790545329377, 3.378628901733392], [50.6182413589969, 3.377893223941605], [50.61855262171373, 3.377305378800834], [50.629514143330255, 3.355483776176476]]",2.84953457051014,427,1154,Froyennes,"50.62951414192788, 3.355483776379134",Gare,Tournai,"50.61514181540238, 3.388492484545882",Gare,0
"[[50.3913133463726, 5.880941145714392], [50.391137206844114, 5.88097034962584], [50.39043457516306, 5.881025758118001], [50.38932258152969, 5.880999243535749], [50.3880839514512, 5.880819393067732], [50.382908223691906, 5.879864788116685], [50.38221687139657, 5.879625281344181], [50.381638938720435, 5.879328358361176], [50.380524892290026, 5.878640659628111], [50.37771935450685, 5.876327419622625], [50.37691526576745, 5.875611091677224], [50.37629562986261, 5.874975871648514], [50.37526174540422, 5.873856825797239], [50.37484992689286, 5.873490830707103], [50.3743646920614, 5.873155558021373], [50.37367349876932, 5.872836894792559], [50.372976211352764, 5.872676158780108], [50.372008042844605, 5.87263605849224], [50.369284407472335, 5.873340705435794]]",2.58324913573318,992,1157,Coo,"50.39131334498257, 5.880941145912782",Point darrêt,Trois-Ponts,"50.36928440608179, 5.873340705634188",Gare,0
"[[50.369284407472335, 5.873340705435794], [50.36849909294945, 5.873558440817841], [50.3679710090989, 5.873781405566186], [50.36756040557563, 5.874049635329311], [50.367044008089564, 5.874508375719016], [50.366645287129806, 5.874945183330785], [50.36624141623798, 5.875491055344351], [50.365949400660654, 5.87596813920724], [50.36538715497952, 5.877124015860059], [50.36392854098773, 5.882211122236774], [50.363420950142455, 5.884141588485939], [50.36315183653833, 5.884865754794311], [50.3628797585038, 5.885410513348702], [50.36250592060416, 5.885986946224078], [50.36215420516293, 5.886408391646714], [50.36177352093574, 5.88675172988693], [50.36140428014929, 5.886993584327938], [50.360978378250884, 5.887177745723132], [50.36054071896955, 5.887270860464143], [50.36001175424572, 5.887266942499472], [50.35940233996202, 5.88711292724699], [50.35810639780097, 5.886667784245073], [50.35762158542787, 5.88658481390851], [50.357089482782236, 5.886611093999182], [50.356608239060876, 5.886746737058694], [50.35614290254591, 5.886982681041804], [50.35566403159351, 5.887342297541013], [50.35425590977892, 5.888569242684014], [50.353727942918105, 5.888904277280197], [50.35312856678777, 5.889147418565134], [50.352602636547495, 5.889251516793471], [50.35211773373587, 5.889261286139433], [50.35145892154699, 5.889154316798768], [50.349618938236155, 5.888741105462187], [50.34895342921406, 5.888743692563968], [50.348563140477815, 5.888834631972337], [50.34788723251288, 5.889160600258919], [50.34741215507384, 5.889538874353227], [50.347015716138486, 5.889978682465421], [50.346631309865714, 5.89055328423464], [50.34633326613907, 5.891152286802107], [50.346130653651336, 5.891691105600152], [50.34585754424834, 5.892705165920906], [50.345208411681604, 5.895496154097938], [50.34494349080197, 5.896292204265719], [50.34474047759257, 5.89674356795954], [50.34431469905719, 5.897442313025995], [50.34396193716754, 5.897861231639949], [50.34353657232168, 5.898234947203121], [50.34309011504781, 5.89852717866635], [50.341381189808736, 5.899503285951103], [50.3409034062617, 5.899882864330226], [50.33954548835154, 5.901147845265563], [50.33911756413359, 5.901472799161222], [50.338703641906974, 5.90169422526407], [50.338148785696916, 5.901849416852409], [50.33780109964214, 5.901869595966676], [50.33745574049678, 5.90183280623144], [50.336852521061815, 5.901633143970892], [50.333697188923665, 5.899963088607969], [50.33310836222313, 5.899674298100352], [50.33236467517747, 5.899447677068453], [50.33155080505144, 5.899394547430266], [50.330857204094436, 5.899508535094997], [50.330260350232436, 5.899725448627281], [50.3295263360941, 5.900162208847168], [50.32889736074251, 5.90069688340874], [50.327196405895045, 5.902278591470622], [50.32623422891329, 5.902917004412087], [50.32400085768401, 5.904246833193413], [50.32324019688781, 5.904579156585132], [50.32245774580675, 5.90479481720052], [50.321542943804175, 5.904893827349348], [50.320649242823436, 5.904835718050984], [50.319852945975995, 5.904667768122815], [50.31374031668969, 5.903196055359435], [50.3131273514926, 5.903131535042085], [50.31249613635517, 5.903212682835244], [50.31197691888323, 5.903399254317713], [50.311455690283154, 5.903707083883504], [50.3109899951069, 5.904099269883239], [50.31055543849571, 5.904591241605309], [50.31022614149859, 5.90506919509764], [50.3099311005295, 5.905601609599635], [50.30892302522138, 5.907778689860358], [50.308630201184904, 5.908346319573779], [50.30821454280572, 5.908954192435359], [50.30774932424593, 5.909430845676447], [50.30717548758463, 5.909811926955842], [50.306599959714774, 5.910009076282116], [50.3060200282645, 5.910070793864001], [50.30379928174617, 5.91009319681378], [50.30316331036416, 5.909922975650317], [50.302806225641305, 5.909743549207322], [50.30247824546801, 5.909519088433197], [50.30190694945182, 5.90896516532421], [50.3014769681915, 5.908363746450277], [50.3011486762226, 5.907739517766464], [50.300818746687526, 5.906886192631026], [50.29990081863652, 5.904186886501136], [50.299607382691875, 5.90354663579395], [50.29915890162607, 5.902842846895803], [50.298626903654664, 5.902269534252568], [50.298041611765065, 5.901860170377672], [50.297430576882974, 5.901625886969912], [50.29677054942046, 5.901563681822573], [50.296406315642756, 5.901611037054611], [50.295668182042235, 5.901885749441233], [50.29405886089287, 5.902809373198686], [50.293479007893346, 5.903228691683347], [50.2930130899457, 5.903712248467222], [50.29254118506911, 5.904403067970715], [50.2921504194609, 5.905223669435884], [50.291884081669615, 5.906015365078448], [50.291052699212635, 5.908898384718382], [50.29079361754282, 5.909575319299321], [50.290469868617606, 5.91019877692145], [50.29010017711765, 5.910730132223671], [50.28965429227795, 5.911199213551086], [50.28919535091037, 5.911541187983486], [50.288707391599644, 5.911776384031356], [50.288043782328124, 5.911912396588645], [50.28746167289919, 5.911867397118817], [50.286890538002154, 5.911683735583564], [50.28560167071369, 5.911068094212043], [50.28232567156676, 5.909461258077679], [50.28191868042095, 5.909345904852949], [50.28135780853162, 5.909276019304161], [50.27881504668458, 5.909332325340731]]",11.9663248395352,1185,1157,Vielsalm,"50.278815045292525, 5.909332325539062",Gare,Trois-Ponts,"50.36928440608179, 5.873340705634188",Gare,0
"[[50.57328744502597, 5.688448772904131], [50.5723608252478, 5.690910936644847], [50.57054256386025, 5.695770958137524], [50.57010730679071, 5.696755434107433], [50.56971806626404, 5.697500467114984], [50.5690827256263, 5.698517046979271], [50.56770672704973, 5.700498945306734], [50.56706503476639, 5.701604627973571], [50.56664635181678, 5.702499588974221], [50.56639308394579, 5.703133531852479], [50.56629463224868, 5.703396001780154], [50.565973840371285, 5.70438228515565], [50.565732208064425, 5.705325689406944], [50.565515012581876, 5.706469887075259], [50.56537755993672, 5.707555488515188], [50.56530198438706, 5.708658437551914], [50.5652920149017, 5.709884369902641], [50.565339700807236, 5.710873359563723], [50.56543456457517, 5.711832846070786], [50.56586638798534, 5.714489716201448], [50.5659949795785, 5.715628626133335], [50.566030275473715, 5.716425287855651], [50.56601506858202, 5.717347072374402], [50.56595410833798, 5.718142823122569], [50.565123455250564, 5.723431941853725]]",2.7822231357384397,421,1159,Fraipont,"50.56512345386286, 5.723431942052398",Point darrêt,Trooz,"50.573287443638215, 5.688448773102868",Point darrêt,0
"[[50.58695623775602, 5.64416886499539], [50.58694672120885, 5.644283765830611], [50.5867585866144, 5.645978359226771], [50.58658860955209, 5.647011331313232], [50.58623151078832, 5.648687342250478], [50.58598914470315, 5.649624765202223], [50.58574273872363, 5.650438280579894], [50.58502395754899, 5.652359046664242], [50.58457805558577, 5.653413408057618], [50.58383719307123, 5.654780373956286], [50.57925250301777, 5.662551069112983], [50.57877510090538, 5.663502461834473], [50.57826623955128, 5.664658360855978], [50.57781564924476, 5.665840899207038], [50.57628547950933, 5.670405355970892], [50.57592806518633, 5.671552236146974], [50.57569659692458, 5.672443117523762], [50.57549030853127, 5.673425406968478], [50.57532492886683, 5.674447295481993], [50.5752070063161, 5.675502047627683], [50.57511685372957, 5.677205952184269], [50.575121400322374, 5.679845312779764], [50.57505665759682, 5.681466958883941], [50.57496640130086, 5.682347018244046], [50.574806726628026, 5.683422115917861], [50.574613283663645, 5.684393262114783], [50.57440144127896, 5.685245352380353], [50.57328744502597, 5.688448772904131]]",3.58227557418227,267,1159,Chaudfontaine,"50.58695623636823, 5.644168865194211",Point darrêt,Trooz,"50.573287443638215, 5.688448773102868",Point darrêt,0
"[[50.71511214097718, 4.221567770089722], [50.70629895040187, 4.212872429884712], [50.70616137734168, 4.212735982489838], [50.70524781328155, 4.211881233428225], [50.70415307392742, 4.210975803764808], [50.703190623822934, 4.210278068289607], [50.70195693981075, 4.209510140085357], [50.7009109914919, 4.208964283255739], [50.69992749416452, 4.208531268259317], [50.69884925408594, 4.208140137182393], [50.69767494612419, 4.207807667092784], [50.69521355749385, 4.207247403798882], [50.69417710129457, 4.206911679840021], [50.69169220545364, 4.205811476290952]]",2.86971461229117,706,1160,Lembeek,"50.71511213958234, 4.221567770291005",Gare,Tubize,"50.691692204058214, 4.205811476492253",Gare,0
"[[50.69169220545364, 4.20581147629095], [50.6833840097059, 4.201900109938712], [50.68073468655565, 4.200629260999703], [50.677799660427944, 4.199212054881299], [50.67692811309771, 4.198757524302996], [50.674698581698024, 4.197469250133833], [50.67322441970016, 4.196517199362723], [50.672532470116224, 4.196040118083331], [50.67154688389775, 4.195321581098975], [50.67023799050069, 4.194288177865098], [50.65091444999998, 4.17613214167929]]",5.0293910757206,550,1160,Hennuyères,"50.65091444860351, 4.176132141880637",Point darrêt,Tubize,"50.691692204058214, 4.205811476492253",Gare,0
"[[51.240861461973786, 4.893344963001603], [51.24328073977867, 4.895923620208248], [51.244005086420465, 4.896647002254382], [51.24571832235821, 4.898148614157691], [51.24654585208974, 4.898789892843986], [51.24747797103474, 4.899448642209769], [51.248318319556454, 4.899986064813718], [51.24916763044324, 4.900478780349877], [51.2822937852783, 4.917368329759924], [51.323270001585286, 4.938189995120823]]",9.70777400645152,1144,1161,Tielen,"51.24086146059442, 4.893344963201751",Gare,Turnhout,"51.323270000207955, 4.938189995320892",Gare,0
"[[50.80248548912509, 4.323778171903265], [50.79221449555427, 4.331745965347919]]",1.27315785190399,1168,1167,Uccle-Stalle,"50.80248548773274, 4.323778172104379",Point darrêt,Uccle-Calevoet,"50.79221449416178, 4.331745965549022",Point darrêt,0
"[[50.79221449555427, 4.331745965347919], [50.791515099765, 4.332286959498979], [50.79076471506724, 4.332817953949575], [50.790138329434704, 4.333161988571572], [50.789588724540124, 4.333388529818362], [50.78808375666161, 4.333788024895131], [50.7867079680784, 4.334081278356388], [50.78600260870935, 4.334130215802121], [50.78534374471506, 4.334089495481033], [50.78478415397879, 4.333988791278033], [50.783144789841266, 4.333497926258112], [50.78233246941804, 4.333298373167094], [50.781730274117734, 4.333223168997359], [50.781008986720146, 4.33321909448748], [50.78025073650102, 4.333315365965429], [50.77989360096346, 4.333396947210926], [50.779554180328304, 4.333496592535509], [50.77872048877421, 4.333839907068951], [50.77800781514918, 4.334245650052925], [50.7773184510643, 4.334748982561551], [50.77647305656082, 4.335530726262768], [50.775987043633194, 4.336071811370712], [50.7755107087719, 4.336675190559138], [50.7752184701333, 4.33707271760794], [50.77496902233763, 4.337431053185346], [50.77449609543509, 4.338160191115217], [50.77339212483393, 4.339918296891916]]",2.2781844992225904,742,1167,Linkebeek,"50.77339212344109, 4.339918297092998",Point darrêt,Uccle-Calevoet,"50.79221449416178, 4.331745965549022",Point darrêt,0
"[[50.81020033751361, 4.320981153478703], [50.80889057540982, 4.320556151275666], [50.80828166432106, 4.320416835368078], [50.807823441906415, 4.32039095011163], [50.80731663190232, 4.32045041251037], [50.80656709283983, 4.32070852731288], [50.80248548912509, 4.323778171903265]]",0.913443737535838,414,1168,Forest-Est,"50.810200336121405, 4.320981153679814",Point darrêt,Uccle-Stalle,"50.80248548773274, 4.323778172104379",Point darrêt,0
"[[50.80248548912509, 4.323778171903265], [50.79221449555427, 4.331745965347919]]",1.27315785190399,1167,1168,Uccle-Calevoet,"50.79221449416178, 4.331745965549022",Point darrêt,Uccle-Stalle,"50.80248548773274, 4.323778172104379",Point darrêt,0
"[[50.89654505809275, 4.584930600736928], [50.896597329057876, 4.585042955520272], [50.89732791947248, 4.594042213579693], [50.90012329815293, 4.628083112973054], [50.90055001720875, 4.633517445095211]]",3.44921306312771,368,1174,Erps-Kwerps,"50.896545056704085, 4.584930600937599",Point darrêt,Veltem,"50.900550015820514, 4.6335174452958",Point darrêt,0
